order_id,order_date,region,country,product,category,quantity,unit_price,discount,revenue,customer_segment,channel,sales_rep,returned
SO-104529,2024-02-02,MEA,South Africa,Monitor Riser Oak,Desk,1,64,0,64,Consumer,Online,G. Patel,false
SO-104714,2024-02-02,LATAM,Brazil,Fountain Pen Classic,Writing,1,48,0.05,45.6,Consumer,Online,F. Moreau,false
SO-105619,2024-02-02,APAC,India,Ink Bottle Sepia 50ml,Ink,2,18,0.2,28.8,Consumer,Online,A. Okafor,false
SO-100010,2024-02-03,NA,Canada,Pen Case Canvas,Accessories,1,22,0.05,20.9,Small Business,Online,B. Lindqvist,false
SO-101777,2024-02-03,MEA,Kenya,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,H. Silva,false
SO-102478,2024-02-03,MEA,Kenya,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Consumer,Online,B. Lindqvist,false
SO-102508,2024-02-03,EU,United Kingdom,Quill Notebook A4,Stationery,2,16,0,32,Consumer,Online,H. Silva,false
SO-103412,2024-02-03,NA,Mexico,Pen Stand Walnut,Desk,3,29,0,87,Small Business,Online,D. Rossi,false
SO-103676,2024-02-03,LATAM,Argentina,Pen Case Canvas,Accessories,3,22,0.1,59.4,Consumer,Online,D. Rossi,false
SO-103701,2024-02-03,MEA,Kenya,Quill Notebook A5,Stationery,1,12.5,0.2,10,Small Business,Retail,C. Nakamura,false
SO-103997,2024-02-03,NA,Mexico,Ink Cartridge Midnight,Ink,3,6.5,0.1,17.55,Consumer,Online,F. Moreau,false
SO-104612,2024-02-03,LATAM,Argentina,Monitor Riser Oak,Desk,1,64,0.05,60.8,Consumer,Online,F. Moreau,false
SO-105579,2024-02-03,APAC,Singapore,Quill Notebook A5,Stationery,1,12.5,0.1,11.25,Consumer,Online,G. Patel,false
SO-105587,2024-02-03,EU,Spain,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Small Business,Wholesale,D. Rossi,false
SO-100231,2024-02-04,NA,Mexico,Sticky Notes Pastel,Stationery,1,5.5,0.05,5.23,Consumer,Retail,C. Nakamura,false
SO-100915,2024-02-04,EU,Germany,Pen Case Canvas,Accessories,2,22,0.05,41.8,Consumer,Online,F. Moreau,false
SO-101771,2024-02-04,MEA,Kenya,Leather Journal Cover,Accessories,2,42,0,84,Consumer,Online,C. Nakamura,false
SO-103341,2024-02-04,NA,Canada,Quill Notebook A4,Stationery,2,16,0.05,30.4,Consumer,Retail,E. Haddad,false
SO-103573,2024-02-04,NA,Mexico,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Online,A. Okafor,false
SO-104009,2024-02-04,MEA,United Arab Emirates,Planner 2024,Stationery,2,24,0,48,Small Business,Online,D. Rossi,false
SO-105446,2024-02-04,MEA,Kenya,Leather Journal Cover,Accessories,2,42,0,84,Small Business,Online,F. Moreau,false
SO-105965,2024-02-04,EU,Netherlands,Leather Journal Cover,Accessories,3,42,0.05,119.7,Consumer,Online,F. Moreau,false
SO-100011,2024-02-05,MEA,Kenya,Gel Pen 5-pack,Writing,2,9.9,0.1,17.82,Consumer,Online,H. Silva,false
SO-100505,2024-02-05,NA,Mexico,Calligraphy Starter Kit,Writing,2,58,0.05,110.2,Consumer,Online,A. Okafor,false
SO-101359,2024-02-05,EU,United Kingdom,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Online,G. Patel,false
SO-101781,2024-02-05,MEA,United Arab Emirates,Planner 2024,Stationery,3,24,0,72,Consumer,Retail,G. Patel,false
SO-102451,2024-02-05,APAC,Singapore,Desk Mat Linen,Desk,2,34,0,68,Consumer,Online,C. Nakamura,false
SO-105998,2024-02-05,APAC,Singapore,Sticky Notes Pastel,Stationery,1,5.5,0.1,4.95,Consumer,Online,F. Moreau,false
SO-100337,2024-02-06,EU,Spain,Gel Pen 5-pack,Writing,1,9.9,0.05,9.4,Consumer,Online,F. Moreau,true
SO-102028,2024-02-06,MEA,Kenya,Quill Notebook A4,Stationery,1,16,0.1,14.4,Consumer,Online,B. Lindqvist,true
SO-103600,2024-02-06,NA,United States,Planner 2024,Stationery,1,24,0.05,22.8,Small Business,Retail,B. Lindqvist,false
SO-104296,2024-02-06,LATAM,Chile,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Online,E. Haddad,false
SO-105198,2024-02-06,LATAM,Chile,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Retail,H. Silva,false
SO-105859,2024-02-06,NA,Mexico,Pen Case Canvas,Accessories,3,22,0,66,Consumer,Online,B. Lindqvist,false
SO-103917,2024-02-07,MEA,South Africa,Fountain Pen Brass,Writing,5,79,0,395,Small Business,Online,C. Nakamura,false
SO-104705,2024-02-07,LATAM,Chile,Gel Pen 5-pack,Writing,2,9.9,0.05,18.81,Small Business,Wholesale,E. Haddad,false
SO-104912,2024-02-07,APAC,Australia,Desk Mat Linen,Desk,2,34,0.05,64.6,Consumer,Wholesale,B. Lindqvist,false
SO-105000,2024-02-07,EU,United Kingdom,Fountain Pen Brass,Writing,3,79,0.1,213.3,Enterprise,Online,H. Silva,false
SO-105127,2024-02-07,EU,Germany,Desk Mat Linen,Desk,1,34,0,34,Consumer,Online,F. Moreau,false
SO-105942,2024-02-07,MEA,United Arab Emirates,Quill Notebook A4,Stationery,1,16,0.05,15.2,Consumer,Online,C. Nakamura,false
SO-102734,2024-02-08,NA,Canada,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Online,H. Silva,false
SO-102850,2024-02-08,LATAM,Chile,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Enterprise,Online,D. Rossi,false
SO-103210,2024-02-08,NA,Mexico,Quill Notebook A4,Stationery,1,16,0.05,15.2,Consumer,Retail,F. Moreau,false
SO-104407,2024-02-08,LATAM,Argentina,Sticky Notes Pastel,Stationery,1,5.5,0.05,5.23,Consumer,Wholesale,D. Rossi,false
SO-104842,2024-02-08,APAC,Australia,Monitor Riser Oak,Desk,1,64,0,64,Enterprise,Online,E. Haddad,false
SO-105282,2024-02-08,MEA,South Africa,Fountain Pen Classic,Writing,1,48,0.05,45.6,Consumer,Online,H. Silva,false
SO-105561,2024-02-08,MEA,Kenya,Gel Pen 5-pack,Writing,2,9.9,0.1,17.82,Enterprise,Retail,B. Lindqvist,false
SO-100776,2024-02-09,APAC,Japan,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Wholesale,H. Silva,false
SO-101134,2024-02-09,APAC,India,Ink Bottle Sepia 50ml,Ink,2,18,0.1,32.4,Consumer,Online,E. Haddad,false
SO-101400,2024-02-09,NA,United States,Leather Journal Cover,Accessories,2,42,0,84,Consumer,Online,F. Moreau,false
SO-101648,2024-02-09,NA,Mexico,Monitor Riser Oak,Desk,1,64,0.05,60.8,Consumer,Retail,A. Okafor,true
SO-102613,2024-02-09,LATAM,Chile,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Retail,G. Patel,false
SO-103230,2024-02-09,EU,Germany,Quill Notebook A5,Stationery,3,12.5,0.05,35.63,Consumer,Online,F. Moreau,false
SO-104098,2024-02-09,NA,Canada,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Online,A. Okafor,false
SO-104996,2024-02-09,MEA,South Africa,Gel Pen 5-pack,Writing,2,9.9,0,19.8,Consumer,Online,E. Haddad,false
SO-105794,2024-02-09,APAC,Australia,Gel Pen 5-pack,Writing,5,9.9,0.1,44.55,Consumer,Retail,H. Silva,false
SO-105846,2024-02-09,LATAM,Brazil,Pen Stand Walnut,Desk,1,29,0,29,Consumer,Retail,B. Lindqvist,false
SO-100400,2024-02-10,LATAM,Chile,Pen Case Canvas,Accessories,3,22,0.1,59.4,Consumer,Wholesale,D. Rossi,false
SO-101981,2024-02-10,LATAM,Chile,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Retail,G. Patel,false
SO-102402,2024-02-10,NA,Canada,Pen Case Canvas,Accessories,2,22,0,44,Consumer,Retail,F. Moreau,false
SO-103120,2024-02-10,LATAM,Argentina,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,B. Lindqvist,false
SO-104491,2024-02-10,NA,United States,Fountain Pen Classic,Writing,1,48,0.2,38.4,Consumer,Online,C. Nakamura,false
SO-105107,2024-02-10,NA,Mexico,Desk Mat Linen,Desk,1,34,0.1,30.6,Small Business,Retail,F. Moreau,false
SO-105224,2024-02-10,NA,Mexico,Planner 2024,Stationery,1,24,0,24,Small Business,Wholesale,D. Rossi,false
SO-105600,2024-02-10,MEA,Kenya,Quill Notebook A5,Stationery,5,12.5,0,62.5,Small Business,Retail,E. Haddad,false
SO-100975,2024-02-11,EU,France,Ink Bottle Sepia 50ml,Ink,3,18,0.05,51.3,Consumer,Retail,D. Rossi,false
SO-101079,2024-02-11,LATAM,Chile,Monitor Riser Oak,Desk,2,64,0,128,Small Business,Online,B. Lindqvist,false
SO-102140,2024-02-11,APAC,Australia,Fountain Pen Brass,Writing,3,79,0,237,Consumer,Retail,C. Nakamura,false
SO-102831,2024-02-11,APAC,Singapore,Monitor Riser Oak,Desk,1,64,0,64,Consumer,Retail,C. Nakamura,false
SO-102964,2024-02-11,MEA,United Arab Emirates,Desk Mat Linen,Desk,2,34,0,68,Consumer,Retail,E. Haddad,false
SO-103130,2024-02-11,NA,United States,Ink Cartridge Midnight,Ink,10,6.5,0,65,Small Business,Retail,H. Silva,true
SO-103448,2024-02-11,MEA,Kenya,Fountain Pen Brass,Writing,1,79,0.1,71.1,Small Business,Retail,D. Rossi,false
SO-104393,2024-02-11,MEA,Kenya,Planner 2024,Stationery,1,24,0,24,Small Business,Online,G. Patel,false
SO-104593,2024-02-11,APAC,Singapore,Ink Bottle Sepia 50ml,Ink,5,18,0,90,Small Business,Online,C. Nakamura,false
SO-104869,2024-02-11,MEA,Kenya,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Small Business,Online,H. Silva,false
SO-105013,2024-02-11,MEA,United Arab Emirates,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Consumer,Retail,B. Lindqvist,true
SO-105056,2024-02-11,APAC,Japan,Sticky Notes Pastel,Stationery,3,5.5,0.1,14.85,Consumer,Retail,F. Moreau,false
SO-105416,2024-02-11,EU,Germany,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,F. Moreau,false
SO-105796,2024-02-11,APAC,Japan,Planner 2024,Stationery,2,24,0,48,Small Business,Retail,F. Moreau,false
SO-100016,2024-02-12,MEA,South Africa,Pen Case Canvas,Accessories,2,22,0,44,Consumer,Retail,D. Rossi,false
SO-100451,2024-02-12,NA,Mexico,Quill Notebook A4,Stationery,1,16,0.1,14.4,Consumer,Retail,D. Rossi,false
SO-100665,2024-02-12,NA,United States,Leather Journal Cover,Accessories,2,42,0.05,79.8,Consumer,Retail,D. Rossi,false
SO-100672,2024-02-12,NA,Mexico,Calligraphy Starter Kit,Writing,5,58,0,290,Enterprise,Online,A. Okafor,false
SO-101055,2024-02-12,LATAM,Argentina,Planner 2024,Stationery,1,24,0.2,19.2,Consumer,Online,H. Silva,false
SO-103036,2024-02-12,EU,United Kingdom,Fountain Pen Brass,Writing,2,79,0.05,150.1,Consumer,Online,H. Silva,false
SO-103190,2024-02-12,EU,Germany,Quill Notebook A5,Stationery,2,12.5,0,25,Consumer,Retail,A. Okafor,false
SO-104045,2024-02-12,LATAM,Brazil,Ink Cartridge Midnight,Ink,1,6.5,0.2,5.2,Consumer,Online,G. Patel,false
SO-104450,2024-02-12,APAC,Japan,Quill Notebook A4,Stationery,3,16,0,48,Consumer,Retail,H. Silva,false
SO-104493,2024-02-12,EU,United Kingdom,Pen Case Canvas,Accessories,5,22,0,110,Small Business,Online,A. Okafor,false
SO-104752,2024-02-12,LATAM,Argentina,Sticky Notes Pastel,Stationery,2,5.5,0.05,10.45,Consumer,Online,C. Nakamura,false
SO-105615,2024-02-12,APAC,Japan,Sticky Notes Pastel,Stationery,10,5.5,0.1,49.5,Consumer,Online,D. Rossi,false
SO-102162,2024-02-13,EU,Spain,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Consumer,Online,A. Okafor,false
SO-103086,2024-02-13,MEA,South Africa,Desk Mat Linen,Desk,1,34,0,34,Consumer,Retail,F. Moreau,false
SO-105001,2024-02-13,EU,Germany,Fountain Pen Brass,Writing,1,79,0.1,71.1,Consumer,Retail,D. Rossi,false
SO-105375,2024-02-13,APAC,Japan,Monitor Riser Oak,Desk,1,64,0,64,Consumer,Retail,G. Patel,false
SO-105951,2024-02-13,APAC,Singapore,Calligraphy Starter Kit,Writing,1,58,0,58,Enterprise,Online,D. Rossi,false
SO-100062,2024-02-14,APAC,Japan,Planner 2024,Stationery,1,24,0.1,21.6,Consumer,Online,D. Rossi,false
SO-100087,2024-02-14,MEA,Kenya,Desk Mat Linen,Desk,2,34,0,68,Enterprise,Online,C. Nakamura,false
SO-100822,2024-02-14,EU,Spain,Calligraphy Starter Kit,Writing,1,58,0.2,46.4,Consumer,Retail,D. Rossi,true
SO-101041,2024-02-14,LATAM,Argentina,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Wholesale,D. Rossi,false
SO-101080,2024-02-14,APAC,Japan,Quill Notebook A4,Stationery,1,16,0,16,Enterprise,Retail,F. Moreau,false
SO-101334,2024-02-14,MEA,Kenya,Calligraphy Starter Kit,Writing,3,58,0,174,Small Business,Wholesale,H. Silva,false
SO-102191,2024-02-14,MEA,South Africa,Monitor Riser Oak,Desk,1,64,0.05,60.8,Consumer,Online,H. Silva,false
SO-102377,2024-02-14,MEA,South Africa,Calligraphy Starter Kit,Writing,2,58,0,116,Consumer,Online,H. Silva,false
SO-103564,2024-02-14,EU,Germany,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Wholesale,F. Moreau,false
SO-105820,2024-02-14,EU,Spain,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Retail,F. Moreau,false
SO-100591,2024-02-15,LATAM,Brazil,Monitor Riser Oak,Desk,1,64,0,64,Consumer,Retail,C. Nakamura,false
SO-101470,2024-02-15,NA,United States,Pen Stand Walnut,Desk,1,29,0.2,23.2,Consumer,Retail,C. Nakamura,false
SO-102263,2024-02-15,MEA,Kenya,Ink Bottle Sepia 50ml,Ink,2,18,0,36,Small Business,Online,C. Nakamura,false
SO-103797,2024-02-15,LATAM,Brazil,Desk Mat Linen,Desk,1,34,0.2,27.2,Small Business,Online,H. Silva,false
SO-104126,2024-02-15,NA,Mexico,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Small Business,Online,G. Patel,false
SO-104971,2024-02-15,MEA,South Africa,Quill Notebook A5,Stationery,2,12.5,0.2,20,Consumer,Retail,C. Nakamura,false
SO-105096,2024-02-15,EU,Spain,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Online,E. Haddad,false
SO-100460,2024-02-16,APAC,India,Gel Pen 5-pack,Writing,1,9.9,0,9.9,Consumer,Online,D. Rossi,false
SO-101886,2024-02-16,APAC,Singapore,Pen Stand Walnut,Desk,2,29,0,58,Small Business,Retail,D. Rossi,false
SO-105767,2024-02-16,NA,United States,Ink Cartridge Midnight,Ink,1,6.5,0.1,5.85,Consumer,Online,F. Moreau,false
SO-100508,2024-02-17,NA,Canada,Sticky Notes Pastel,Stationery,1,5.5,0,5.5,Small Business,Online,G. Patel,false
SO-101317,2024-02-17,EU,Netherlands,Gel Pen 5-pack,Writing,1,9.9,0.1,8.91,Consumer,Online,G. Patel,false
SO-101939,2024-02-17,EU,United Kingdom,Sticky Notes Pastel,Stationery,10,5.5,0,55,Small Business,Online,G. Patel,false
SO-102225,2024-02-17,LATAM,Brazil,Ink Cartridge Midnight,Ink,3,6.5,0,19.5,Consumer,Online,A. Okafor,false
SO-103327,2024-02-17,APAC,India,Sticky Notes Pastel,Stationery,1,5.5,0.05,5.23,Consumer,Online,C. Nakamura,false
SO-103475,2024-02-17,NA,Canada,Gel Pen 5-pack,Writing,3,9.9,0.2,23.76,Enterprise,Retail,A. Okafor,false
SO-104279,2024-02-17,MEA,United Arab Emirates,Desk Mat Linen,Desk,3,34,0,102,Consumer,Online,G. Patel,true
SO-104748,2024-02-17,NA,Canada,Pen Case Canvas,Accessories,1,22,0,22,Small Business,Retail,F. Moreau,false
SO-105342,2024-02-17,NA,United States,Quill Notebook A4,Stationery,1,16,0,16,Enterprise,Retail,C. Nakamura,false
SO-105809,2024-02-17,LATAM,Chile,Leather Journal Cover,Accessories,10,42,0.05,399,Consumer,Online,H. Silva,false
SO-105827,2024-02-17,NA,United States,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Retail,G. Patel,false
SO-101108,2024-02-18,MEA,South Africa,Gel Pen 5-pack,Writing,1,9.9,0.1,8.91,Consumer,Online,E. Haddad,false
SO-102596,2024-02-18,LATAM,Chile,Ink Cartridge Midnight,Ink,1,6.5,0.05,6.18,Consumer,Online,H. Silva,false
SO-103090,2024-02-18,NA,Canada,Ink Bottle Sepia 50ml,Ink,5,18,0.1,81,Consumer,Wholesale,G. Patel,false
SO-103673,2024-02-18,LATAM,Argentina,Quill Notebook A5,Stationery,1,12.5,0,12.5,Consumer,Online,D. Rossi,false
SO-103773,2024-02-18,EU,Netherlands,Ink Bottle Sepia 50ml,Ink,3,18,0.05,51.3,Small Business,Online,A. Okafor,false
SO-103985,2024-02-18,MEA,Kenya,Desk Mat Linen,Desk,3,34,0,102,Small Business,Retail,C. Nakamura,false
SO-104004,2024-02-18,MEA,South Africa,Desk Mat Linen,Desk,1,34,0,34,Consumer,Retail,C. Nakamura,false
SO-104547,2024-02-18,LATAM,Argentina,Sticky Notes Pastel,Stationery,1,5.5,0.05,5.23,Enterprise,Retail,F. Moreau,false
SO-105633,2024-02-18,NA,Mexico,Ink Cartridge Midnight,Ink,1,6.5,0.2,5.2,Small Business,Online,E. Haddad,false
SO-100891,2024-02-19,MEA,South Africa,Leather Journal Cover,Accessories,1,42,0,42,Enterprise,Online,E. Haddad,false
SO-101318,2024-02-19,APAC,Australia,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Retail,E. Haddad,false
SO-101746,2024-02-19,APAC,India,Calligraphy Starter Kit,Writing,1,58,0,58,Consumer,Online,E. Haddad,false
SO-101820,2024-02-19,LATAM,Chile,Fountain Pen Brass,Writing,10,79,0.1,711,Small Business,Online,H. Silva,false
SO-101965,2024-02-19,EU,Spain,Leather Journal Cover,Accessories,5,42,0.05,199.5,Enterprise,Retail,D. Rossi,false
SO-103330,2024-02-19,NA,United States,Fountain Pen Classic,Writing,3,48,0,144,Enterprise,Online,E. Haddad,false
SO-103425,2024-02-19,APAC,Singapore,Ink Cartridge Midnight,Ink,2,6.5,0,13,Small Business,Wholesale,F. Moreau,false
SO-103683,2024-02-19,LATAM,Chile,Monitor Riser Oak,Desk,3,64,0,192,Small Business,Online,D. Rossi,false
SO-103694,2024-02-19,LATAM,Brazil,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Small Business,Online,A. Okafor,false
SO-103725,2024-02-19,APAC,Australia,Planner 2024,Stationery,1,24,0,24,Small Business,Retail,A. Okafor,false
SO-104651,2024-02-19,LATAM,Argentina,Fountain Pen Brass,Writing,1,79,0,79,Consumer,Online,G. Patel,false
SO-104911,2024-02-19,MEA,Kenya,Desk Mat Linen,Desk,1,34,0,34,Consumer,Online,D. Rossi,true
SO-100234,2024-02-20,LATAM,Brazil,Monitor Riser Oak,Desk,2,64,0.05,121.6,Small Business,Online,C. Nakamura,false
SO-101106,2024-02-20,APAC,Singapore,Quill Notebook A5,Stationery,3,12.5,0.05,35.63,Consumer,Retail,B. Lindqvist,false
SO-100275,2024-02-21,LATAM,Argentina,Ink Bottle Sepia 50ml,Ink,1,18,0,18,Consumer,Online,D. Rossi,false
SO-100415,2024-02-21,MEA,Kenya,Quill Notebook A5,Stationery,1,12.5,0,12.5,Small Business,Retail,C. Nakamura,false
SO-100700,2024-02-21,NA,Canada,Desk Mat Linen,Desk,2,34,0,68,Small Business,Online,F. Moreau,false
SO-102751,2024-02-21,LATAM,Argentina,Calligraphy Starter Kit,Writing,3,58,0.2,139.2,Small Business,Online,B. Lindqvist,false
SO-104252,2024-02-21,EU,Spain,Fountain Pen Classic,Writing,2,48,0.05,91.2,Small Business,Wholesale,C. Nakamura,false
SO-100668,2024-02-22,MEA,Kenya,Pen Stand Walnut,Desk,1,29,0,29,Small Business,Retail,G. Patel,false
SO-101829,2024-02-22,MEA,United Arab Emirates,Desk Mat Linen,Desk,3,34,0,102,Consumer,Retail,A. Okafor,false
SO-103991,2024-02-22,APAC,Singapore,Monitor Riser Oak,Desk,5,64,0,320,Consumer,Online,C. Nakamura,false
SO-104635,2024-02-22,APAC,India,Fountain Pen Brass,Writing,2,79,0,158,Enterprise,Retail,H. Silva,false
SO-105597,2024-02-22,MEA,Kenya,Leather Journal Cover,Accessories,2,42,0.05,79.8,Consumer,Online,F. Moreau,false
SO-100570,2024-02-23,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,3,18,0,54,Consumer,Online,G. Patel,false
SO-101458,2024-02-23,EU,Netherlands,Quill Notebook A4,Stationery,1,16,0,16,Consumer,Online,E. Haddad,false
SO-102551,2024-02-23,EU,United Kingdom,Pen Stand Walnut,Desk,2,29,0,58,Enterprise,Wholesale,H. Silva,false
SO-103083,2024-02-23,APAC,Australia,Monitor Riser Oak,Desk,2,64,0,128,Small Business,Online,B. Lindqvist,false
SO-103116,2024-02-23,NA,Canada,Planner 2024,Stationery,3,24,0,72,Consumer,Retail,A. Okafor,false
SO-103218,2024-02-23,APAC,Australia,Planner 2024,Stationery,2,24,0,48,Consumer,Online,D. Rossi,false
SO-104770,2024-02-23,MEA,Kenya,Planner 2024,Stationery,1,24,0,24,Enterprise,Online,G. Patel,false
SO-105329,2024-02-23,NA,Mexico,Pen Case Canvas,Accessories,2,22,0,44,Small Business,Online,G. Patel,false
SO-100138,2024-02-24,APAC,Japan,Leather Journal Cover,Accessories,5,42,0,210,Enterprise,Wholesale,C. Nakamura,false
SO-100954,2024-02-24,EU,Netherlands,Desk Mat Linen,Desk,1,34,0,34,Small Business,Wholesale,H. Silva,false
SO-101306,2024-02-24,NA,Mexico,Ink Cartridge Midnight,Ink,5,6.5,0,32.5,Consumer,Online,D. Rossi,false
SO-101452,2024-02-24,EU,France,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,F. Moreau,false
SO-101724,2024-02-24,NA,United States,Planner 2024,Stationery,1,24,0,24,Small Business,Online,G. Patel,false
SO-101860,2024-02-24,APAC,Australia,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Enterprise,Online,C. Nakamura,false
SO-102592,2024-02-24,EU,United Kingdom,Leather Journal Cover,Accessories,3,42,0.1,113.4,Consumer,Online,B. Lindqvist,false
SO-104186,2024-02-24,APAC,Singapore,Quill Notebook A4,Stationery,1,16,0.1,14.4,Consumer,Online,E. Haddad,false
SO-104952,2024-02-24,APAC,Singapore,Pen Stand Walnut,Desk,1,29,0,29,Small Business,Online,D. Rossi,false
SO-105090,2024-02-24,MEA,Kenya,Ink Bottle Sepia 50ml,Ink,3,18,0.05,51.3,Consumer,Wholesale,H. Silva,false
SO-105320,2024-02-24,APAC,Japan,Leather Journal Cover,Accessories,1,42,0,42,Small Business,Retail,B. Lindqvist,false
SO-100156,2024-02-25,EU,United Kingdom,Ink Cartridge Midnight,Ink,5,6.5,0,32.5,Consumer,Retail,F. Moreau,false
SO-100379,2024-02-25,LATAM,Chile,Planner 2024,Stationery,2,24,0,48,Consumer,Retail,E. Haddad,false
SO-102833,2024-02-25,APAC,Australia,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Consumer,Online,A. Okafor,false
SO-103505,2024-02-25,LATAM,Argentina,Leather Journal Cover,Accessories,1,42,0,42,Consumer,Online,C. Nakamura,false
SO-104325,2024-02-25,NA,Mexico,Ink Cartridge Midnight,Ink,3,6.5,0,19.5,Small Business,Retail,E. Haddad,false
SO-105914,2024-02-25,LATAM,Argentina,Planner 2024,Stationery,1,24,0.1,21.6,Small Business,Online,F. Moreau,false
SO-105961,2024-02-25,NA,Canada,Gel Pen 5-pack,Writing,3,9.9,0.05,28.22,Enterprise,Retail,E. Haddad,false
SO-100014,2024-02-26,MEA,Kenya,Desk Mat Linen,Desk,5,34,0,170,Consumer,Retail,G. Patel,false
SO-101016,2024-02-26,NA,Canada,Planner 2024,Stationery,2,24,0,48,Consumer,Retail,F. Moreau,false
SO-102929,2024-02-26,MEA,South Africa,Ink Bottle Sepia 50ml,Ink,1,18,0.1,16.2,Consumer,Retail,E. Haddad,false
SO-103579,2024-02-26,APAC,Australia,Planner 2024,Stationery,3,24,0,72,Consumer,Retail,B. Lindqvist,false
SO-104451,2024-02-26,APAC,India,Pen Stand Walnut,Desk,2,29,0,58,Consumer,Retail,B. Lindqvist,false
SO-105055,2024-02-26,APAC,India,Fountain Pen Classic,Writing,1,48,0,48,Small Business,Online,B. Lindqvist,false
SO-105297,2024-02-26,NA,United States,Pen Case Canvas,Accessories,1,22,0.05,20.9,Consumer,Online,F. Moreau,false
SO-105469,2024-02-26,NA,United States,Pen Case Canvas,Accessories,1,22,0,22,Consumer,Online,A. Okafor,false
SO-100059,2024-02-27,LATAM,Brazil,Ink Cartridge Midnight,Ink,3,6.5,0,19.5,Small Business,Online,E. Haddad,false
SO-100363,2024-02-27,APAC,Singapore,Ink Cartridge Midnight,Ink,1,6.5,0,6.5,Small Business,Online,G. Patel,false
SO-100468,2024-02-27,APAC,Japan,Pen Case Canvas,Accessories,2,22,0,44,Consumer,Online,G. Patel,false
SO-100663,2024-02-27,EU,United Kingdom,Quill Notebook A5,Stationery,2,12.5,0.1,22.5,Small Business,Online,G. Patel,false
SO-100803,2024-02-27,LATAM,Chile,Sticky Notes Pastel,Stationery,5,5.5,0,27.5,Consumer,Online,C. Nakamura,false
SO-103605,2024-02-27,APAC,Australia,Calligraphy Starter Kit,Writing,1,58,0.05,55.1,Consumer,Online,C. Nakamura,false
SO-103952,2024-02-27,APAC,India,Fountain Pen Brass,Writing,2,79,0.05,150.1,Consumer,Wholesale,D. Rossi,false
